"id","name","party","rank","title","committee"
"M001159","Cathy McMorris Rodgers","majority",12,"Member","HSIF"
"H001045","Gregg Harper","majority",13,"Member","HSIF"
"L000567","Leonard Lance","majority",14,"Member","HSIF"
"G000558","Brett Guthrie","majority",15,"Member","HSIF"
"O000168","Pete Olson","majority",16,"Member","HSIF"
"M001180","David B. McKinley","majority",17,"Member","HSIF"
"P000602","Mike Pompeo","majority",18,"Member","HSIF"
"K000378","Adam Kinzinger","majority",19,"Member","HSIF"
"G000568","H. Morgan Griffith","majority",20,"Member","HSIF"
"B001257","Gus M. Bilirakis","majority",21,"Member","HSIF"
"J000292","Bill Johnson","majority",22,"Member","HSIF"
"L000576","Billy Long","majority",23,"Member","HSIF"
"E000291","Renee L. Ellmers","majority",24,"Member","HSIF"
"B001275","Larry Bucshon","majority",25,"Member","HSIF"
"F000461","Bill Flores","majority",26,"Member","HSIF"
"B001284","Susan W. Brooks","majority",27,"Member","HSIF"
"M001190","Markwayne Mullin","majority",28,"Member","HSIF"
"H001067","Richard Hudson","majority",29,"Member","HSIF"
"C001092","Chris Collins","majority",30,"Member","HSIF"
"C001096","Kevin Cramer","majority",31,"Member","HSIF"
"P000034","Frank Pallone Jr.","minority",1,"Ranking Member","HSIF"
"R000515","Bobby L. Rush","minority",2,"Member","HSIF"
"E000215","Anna G. Eshoo","minority",3,"Member","HSIF"
"E000179","Eliot L. Engel","minority",4,"Member","HSIF"
"G000410","Gene Green","minority",5,"Member","HSIF"
"D000197","Diana DeGette","minority",6,"Member","HSIF"
"C001036","Lois Capps","minority",7,"Member","HSIF"
"D000482","Michael F. Doyle","minority",8,"Member","HSIF"
"S001145","Janice D. Schakowsky","minority",9,"Member","HSIF"
"B001251","G. K. Butterfield","minority",10,"Member","HSIF"
"M001163","Doris O. Matsui","minority",11,"Member","HSIF"
"C001066","Kathy Castor","minority",12,"Member","HSIF"
"S001168","John P. Sarbanes","minority",13,"Member","HSIF"
"M001166","Jerry McNerney","minority",14,"Member","HSIF"
"W000800","Peter Welch","minority",15,"Member","HSIF"
"L000570","Ben Ray Luján","minority",16,"Member","HSIF"
"T000469","Paul Tonko","minority",17,"Member","HSIF"
"Y000062","John A. Yarmuth","minority",18,"Member","HSIF"
"C001067","Yvette D. Clarke","minority",19,"Member","HSIF"
"L000565","David Loebsack","minority",20,"Member","HSIF"
"S001180","Kurt Schrader","minority",21,"Member","HSIF"
"K000379","Joseph P. Kennedy III","minority",22,"Member","HSIF"
"C001097","Tony Cárdenas","minority",23,"Member","HSIF"
"M001151","Tim Murphy","majority",1,"Chair","HSIF02"
"M001180","David B. McKinley","majority",2,"Vice Chair","HSIF02"
"B001248","Michael C. Burgess","majority",3,"Member","HSIF02"
"B001243","Marsha Blackburn","majority",4,"Member","HSIF02"
"G000568","H. Morgan Griffith","majority",5,"Member","HSIF02"
"B001275","Larry Bucshon","majority",6,"Member","HSIF02"
"F000461","Bill Flores","majority",7,"Member","HSIF02"
"B001284","Susan W. Brooks","majority",8,"Member","HSIF02"
"M001190","Markwayne Mullin","majority",9,"Member","HSIF02"
"H001067","Richard Hudson","majority",10,"Member","HSIF02"
"C001092","Chris Collins","majority",11,"Member","HSIF02"
"C001096","Kevin Cramer","majority",12,"Member","HSIF02"
"B000213","Joe Barton","majority",13,"Member","HSIF02"
"U000031","Fred Upton","majority",14,"Ex Officio","HSIF02"
"D000197","Diana DeGette","minority",1,"Ranking Member","HSIF02"
"S001145","Janice D. Schakowsky","minority",2,"Member","HSIF02"
"C001066","Kathy Castor","minority",3,"Member","HSIF02"
"T000469","Paul Tonko","minority",4,"Member","HSIF02"
"Y000062","John A. Yarmuth","minority",5,"Member","HSIF02"
"C001067","Yvette D. Clarke","minority",6,"Member","HSIF02"
"K000379","Joseph P. Kennedy III","minority",7,"Member","HSIF02"
"G000410","Gene Green","minority",8,"Member","HSIF02"
"W000800","Peter Welch","minority",9,"Member","HSIF02"
"P000034","Frank Pallone Jr.","minority",10,"Ex Officio","HSIF02"
"W000413","Ed Whitfield","majority",1,"Chair","HSIF03"
"O000168","Pete Olson","majority",2,"Vice Chair","HSIF03"
"S000364","John Shimkus","majority",3,"Member","HSIF03"
"P000373","Joseph R. Pitts","majority",4,"Member","HSIF03"
"L000566","Robert E. Latta","majority",5,"Member","HSIF03"
"H001045","Gregg Harper","majority",6,"Member","HSIF03"
"M001180","David B. McKinley","majority",7,"Member","HSIF03"
"P000602","Mike Pompeo","majority",8,"Member","HSIF03"
"K000378","Adam Kinzinger","majority",9,"Member","HSIF03"
"G000568","H. Morgan Griffith","majority",10,"Member","HSIF03"
"J000292","Bill Johnson","majority",11,"Member","HSIF03"
"L000576","Billy Long","majority",12,"Member","HSIF03"
"E000291","Renee L. Ellmers","majority",13,"Member","HSIF03"
"F000461","Bill Flores","majority",14,"Member","HSIF03"
"M001190","Markwayne Mullin","majority",15,"Member","HSIF03"
"H001067","Richard Hudson","majority",16,"Member","HSIF03"
"B000213","Joe Barton","majority",17,"Member","HSIF03"
"U000031","Fred Upton","majority",18,"Ex Officio","HSIF03"
"R000515","Bobby L. Rush","minority",1,"Ranking Member","HSIF03"
"M001166","Jerry McNerney","minority",2,"Member","HSIF03"
"T000469","Paul Tonko","minority",3,"Member","HSIF03"
"E000179","Eliot L. Engel","minority",4,"Member","HSIF03"
"G000410","Gene Green","minority",5,"Member","HSIF03"
"C001036","Lois Capps","minority",6,"Member","HSIF03"
"D000482","Michael F. Doyle","minority",7,"Member","HSIF03"
"C001066","Kathy Castor","minority",8,"Member","HSIF03"
"S001168","John P. Sarbanes","minority",9,"Member","HSIF03"
"W000800","Peter Welch","minority",10,"Member","HSIF03"
"Y000062","John A. Yarmuth","minority",11,"Member","HSIF03"
"L000565","David Loebsack","minority",12,"Member","HSIF03"
"P000034","Frank Pallone Jr.","minority",13,"Ex Officio","HSIF03"
"P000373","Joseph R. Pitts","majority",1,"Chair","HSIF14"
"G000558","Brett Guthrie","majority",2,"Vice Chair","HSIF14"
"W000413","Ed Whitfield","majority",3,"Member","HSIF14"
"S000364","John Shimkus","majority",4,"Member","HSIF14"
"M001151","Tim Murphy","majority",5,"Member","HSIF14"
"B001248","Michael C. Burgess","majority",6,"Member","HSIF14"
"B001243","Marsha Blackburn","majority",7,"Member","HSIF14"
"M001159","Cathy McMorris Rodgers","majority",8,"Member","HSIF14"
"L000567","Leonard Lance","majority",9,"Member","HSIF14"
"G000568","H. Morgan Griffith","majority",10,"Member","HSIF14"
"B001257","Gus M. Bilirakis","majority",11,"Member","HSIF14"
"L000576","Billy Long","majority",12,"Member","HSIF14"
"E000291","Renee L. Ellmers","majority",13,"Member","HSIF14"
"B001275","Larry Bucshon","majority",14,"Member","HSIF14"
"B001284","Susan W. Brooks","majority",15,"Member","HSIF14"
"C001092","Chris Collins","majority",16,"Member","HSIF14"
"B000213","Joe Barton","majority",17,"Member","HSIF14"
"U000031","Fred Upton","majority",18,"Ex Officio","HSIF14"
"G000410","Gene Green","minority",1,"Ranking Member","HSIF14"
"E000179","Eliot L. Engel","minority",2,"Member","HSIF14"
"C001036","Lois Capps","minority",3,"Member","HSIF14"
"S001145","Janice D. Schakowsky","minority",4,"Member","HSIF14"
"B001251","G. K. Butterfield","minority",5,"Member","HSIF14"
"C001066","Kathy Castor","minority",6,"Member","HSIF14"
"S001168","John P. Sarbanes","minority",7,"Member","HSIF14"
"M001163","Doris O. Matsui","minority",8,"Member","HSIF14"
"L000570","Ben Ray Luján","minority",9,"Member","HSIF14"
"S001180","Kurt Schrader","minority",10,"Member","HSIF14"
"K000379","Joseph P. Kennedy III","minority",11,"Member","HSIF14"
"C001097","Tony Cárdenas","minority",12,"Member","HSIF14"
"P000034","Frank Pallone Jr.","minority",13,"Ex Officio","HSIF14"
"W000791","Greg Walden","majority",1,"Chair","HSIF16"
"L000566","Robert E. Latta","majority",2,"Vice Chair","HSIF16"
"S000364","John Shimkus","majority",3,"Member","HSIF16"
"B001243","Marsha Blackburn","majority",4,"Member","HSIF16"
"S001176","Steve Scalise","majority",5,"Member","HSIF16"
"L000567","Leonard Lance","majority",6,"Member","HSIF16"
"G000558","Brett Guthrie","majority",7,"Member","HSIF16"
"O000168","Pete Olson","majority",8,"Member","HSIF16"
"P000602","Mike Pompeo","majority",9,"Member","HSIF16"
"K000378","Adam Kinzinger","majority",10,"Member","HSIF16"
"B001257","Gus M. Bilirakis","majority",11,"Member","HSIF16"
"J000292","Bill Johnson","majority",12,"Member","HSIF16"
"L000576","Billy Long","majority",13,"Member","HSIF16"
"E000291","Renee L. Ellmers","majority",14,"Member","HSIF16"
"C001092","Chris Collins","majority",15,"Member","HSIF16"
"C001096","Kevin Cramer","majority",16,"Member","HSIF16"
"B000213","Joe Barton","majority",17,"Member","HSIF16"
"U000031","Fred Upton","majority",18,"Ex Officio","HSIF16"
"E000215","Anna G. Eshoo","minority",1,"Ranking Member","HSIF16"
"D000482","Michael F. Doyle","minority",2,"Member","HSIF16"
"W000800","Peter Welch","minority",3,"Member","HSIF16"
"Y000062","John A. Yarmuth","minority",4,"Member","HSIF16"
"C001067","Yvette D. Clarke","minority",5,"Member","HSIF16"
"L000565","David Loebsack","minority",6,"Member","HSIF16"
"R000515","Bobby L. Rush","minority",7,"Member","HSIF16"
"D000197","Diana DeGette","minority",8,"Member","HSIF16"
"B001251","G. K. Butterfield","minority",9,"Member","HSIF16"
"M001163","Doris O. Matsui","minority",10,"Member","HSIF16"
"M001166","Jerry McNerney","minority",11,"Member","HSIF16"
"L000570","Ben Ray Luján","minority",12,"Member","HSIF16"
"P000034","Frank Pallone Jr.","minority",13,"Ex Officio","HSIF16"
"B001248","Michael C. Burgess","majority",1,"Chair","HSIF17"
"L000567","Leonard Lance","majority",2,"Vice Chair","HSIF17"
"B001243","Marsha Blackburn","majority",3,"Member","HSIF17"
"H001045","Gregg Harper","majority",4,"Member","HSIF17"
"G000558","Brett Guthrie","majority",5,"Member","HSIF17"
"O000168","Pete Olson","majority",6,"Member","HSIF17"
"P000602","Mike Pompeo","majority",7,"Member","HSIF17"
"K000378","Adam Kinzinger","majority",8,"Member","HSIF17"
"B001257","Gus M. Bilirakis","majority",9,"Member","HSIF17"
"B001284","Susan W. Brooks","majority",10,"Member","HSIF17"
"M001190","Markwayne Mullin","majority",11,"Member","HSIF17"
"U000031","Fred Upton","majority",12,"Ex Officio","HSIF17"
"S001145","Janice D. Schakowsky","minority",1,"Ranking Member","HSIF17"
"C001067","Yvette D. Clarke","minority",2,"Member","HSIF17"
"K000379","Joseph P. Kennedy III","minority",3,"Member","HSIF17"
"C001097","Tony Cárdenas","minority",4,"Member","HSIF17"
"R000515","Bobby L. Rush","minority",5,"Member","HSIF17"
"B001251","G. K. Butterfield","minority",6,"Member","HSIF17"
"W000800","Peter Welch","minority",7,"Member","HSIF17"
"P000034","Frank Pallone Jr.","minority",8,"Ex Officio","HSIF17"
"S000364","John Shimkus","majority",1,"Chair","HSIF18"
"H001045","Gregg Harper","majority",2,"Vice Chair","HSIF18"
"W000413","Ed Whitfield","majority",3,"Member","HSIF18"
"P000373","Joseph R. Pitts","majority",4,"Member","HSIF18"
"M001151","Tim Murphy","majority",5,"Member","HSIF18"
"L000566","Robert E. Latta","majority",6,"Member","HSIF18"
"M001180","David B. McKinley","majority",7,"Member","HSIF18"
"J000292","Bill Johnson","majority",8,"Member","HSIF18"
"B001275","Larry Bucshon","majority",9,"Member","HSIF18"
"F000461","Bill Flores","majority",10,"Member","HSIF18"
"H001067","Richard Hudson","majority",11,"Member","HSIF18"
"C001096","Kevin Cramer","majority",12,"Member","HSIF18"
"U000031","Fred Upton","majority",13,"Ex Officio","HSIF18"
"T000469","Paul Tonko","minority",1,"Ranking Member","HSIF18"
"S001180","Kurt Schrader","minority",2,"Member","HSIF18"
"G000410","Gene Green","minority",3,"Member","HSIF18"
"D000197","Diana DeGette","minority",4,"Member","HSIF18"
"C001036","Lois Capps","minority",5,"Member","HSIF18"
"D000482","Michael F. Doyle","minority",6,"Member","HSIF18"
"M001166","Jerry McNerney","minority",7,"Member","HSIF18"
"C001097","Tony Cárdenas","minority",8,"Member","HSIF18"
"P000034","Frank Pallone Jr.","minority",9,"Ex Officio","HSIF18"
"B001250","Rob Bishop","majority",1,"Chair","HSII"
"Y000033","Don Young","majority",2,"Member","HSII"
"G000552","Louie Gohmert","majority",3,"Member","HSII"
"L000564","Doug Lamborn","majority",4,"Member","HSII"
"W000804","Robert J. Wittman","majority",5,"Member","HSII"
"F000456","John Fleming","majority",6,"Member","HSII"
"M001177","Tom McClintock","majority",7,"Member","HSII"
"T000467","Glenn Thompson","majority",8,"Member","HSII"
"L000571","Cynthia M. Lummis","majority",9,"Member","HSII"
"B001271","Dan Benishek","majority",10,"Member","HSII"
"D000615","Jeff Duncan","majority",11,"Member","HSII"
"G000565","Paul A. Gosar","majority",12,"Member","HSII"
"L000573","Raúl R. Labrador","majority",13,"Member","HSII"
"L000578","Doug LaMalfa","majority",14,"Member","HSII"
"D000612","Jeff Denham","majority",15,"Member","HSII"
"C001094","Paul Cook","majority",16,"Member","HSII"
"W000821","Bruce Westerman","majority",17,"Member","HSII"
"G000577","Garret Graves","majority",18,"Member","HSII"
"N000189","Dan Newhouse","majority",19,"Member","HSII"
"Z000018","Ryan K. Zinke","majority",20,"Member","HSII"
"H001071","Jody B. Hice","majority",21,"Member","HSII"
"R000600","Aumua Amata Coleman Radewagen","majority",22,"Member","HSII"
"M001193","Thomas MacArthur","majority",23,"Member","HSII"
"M001195","Alexander X. Mooney","majority",24,"Member","HSII"
"H001070","Cresent Hardy","majority",25,"Member","HSII"
"L000585","Darin LaHood","majority",26,"Member","HSII"
"G000551","Raúl M. Grijalva","minority",1,"Ranking Member","HSII"
"N000179","Grace F. Napolitano","minority",2,"Member","HSII"
"B001245","Madeleine Z. Bordallo","minority",3,"Member","HSII"
"C001059","Jim Costa","minority",4,"Member","HSII"
"S001177","Gregorio Kilili Camacho Sablan","minority",5,"Member","HSII"
"T000465","Niki Tsongas","minority",6,"Member","HSII"
"P000596","Pedro R. Pierluisi","minority",7,"Member","HSII"
"H001068","Jared Huffman","minority",8,"Member","HSII"
"R000599","Raul Ruiz","minority",9,"Member","HSII"
"L000579","Alan S. Lowenthal","minority",10,"Member","HSII"
"C001090","Matt Cartwright","minority",11,"Member","HSII"
"B001292","Donald S. Beyer Jr.","minority",12,"Member","HSII"
"T000474","Norma J. Torres","minority",13,"Member","HSII"
"D000624","Debbie Dingell","minority",14,"Member","HSII"
"G000574","Ruben Gallego","minority",15,"Member","HSII"
"C001036","Lois Capps","minority",16,"Member","HSII"
"P000598","Jared Polis","minority",17,"Member","HSII"
"C001049","Wm. Lacy Clay","minority",18,"Member","HSII"
"L000564","Doug Lamborn","majority",1,"Chair","HSII06"
"G000552","Louie Gohmert","majority",2,"Member","HSII06"
"W000804","Robert J. Wittman","majority",3,"Member","HSII06"
"F000456","John Fleming","majority",4,"Member","HSII06"
"T000467","Glenn Thompson","majority",5,"Member","HSII06"
"L000571","Cynthia M. Lummis","majority",6,"Member","HSII06"
"B001271","Dan Benishek","majority",7,"Member","HSII06"
"D000615","Jeff Duncan","majority",8,"Member","HSII06"
"G000565","Paul A. Gosar","majority",9,"Member","HSII06"
"L000573","Raúl R. Labrador","majority",10,"Member","HSII06"
"C001094","Paul Cook","majority",11,"Member","HSII06"
"G000577","Garret Graves","majority",12,"Member","HSII06"
"Z000018","Ryan K. Zinke","majority",13,"Member","HSII06"
"H001071","Jody B. Hice","majority",14,"Member","HSII06"
"M001195","Alexander X. Mooney","majority",15,"Member","HSII06"
"H001070","Cresent Hardy","majority",16,"Member","HSII06"
"B001250","Rob Bishop","majority",17,"Ex Officio","HSII06"
"L000579","Alan S. Lowenthal","minority",1,"Ranking Member","HSII06"
"C001059","Jim Costa","minority",2,"Member","HSII06"
"T000465","Niki Tsongas","minority",3,"Member","HSII06"
"C001090","Matt Cartwright","minority",4,"Member","HSII06"
"B001292","Donald S. Beyer Jr.","minority",5,"Member","HSII06"
"G000574","Ruben Gallego","minority",6,"Member","HSII06"
"C001036","Lois Capps","minority",7,"Member","HSII06"
"P000598","Jared Polis","minority",8,"Member","HSII06"
"G000551","Raúl M. Grijalva","minority",15,"Ex Officio","HSII06"
"M001177","Tom McClintock","majority",1,"Chair","HSII10"
"Y000033","Don Young","majority",2,"Member","HSII10"
"G000552","Louie Gohmert","majority",3,"Member","HSII10"
"T000467","Glenn Thompson","majority",4,"Member","HSII10"
"L000571","Cynthia M. Lummis","majority",5,"Member","HSII10"
"L000573","Raúl R. Labrador","majority",6,"Member","HSII10"
"L000578","Doug LaMalfa","majority",7,"Member","HSII10"
"W000821","Bruce Westerman","majority",8,"Member","HSII10"
"N000189","Dan Newhouse","majority",9,"Member","HSII10"
"Z000018","Ryan K. Zinke","majority",10,"Member","HSII10"
"H001071","Jody B. Hice","majority",11,"Member","HSII10"
"M001193","Thomas MacArthur","majority",12,"Member","HSII10"
"H001070","Cresent Hardy","majority",13,"Member","HSII10"
"L000585","Darin LaHood","majority",14,"Member","HSII10"
"B001250","Rob Bishop","majority",15,"Ex Officio","HSII10"
"T000465","Niki Tsongas","minority",1,"Ranking Member","HSII10"
"C001090","Matt Cartwright","minority",2,"Member","HSII10"
"B001292","Donald S. Beyer Jr.","minority",3,"Member","HSII10"
"P000596","Pedro R. Pierluisi","minority",4,"Member","HSII10"
"H001068","Jared Huffman","minority",5,"Member","HSII10"
"L000579","Alan S. Lowenthal","minority",6,"Member","HSII10"
"D000624","Debbie Dingell","minority",7,"Member","HSII10"
"C001036","Lois Capps","minority",8,"Member","HSII10"
"P000598","Jared Polis","minority",9,"Member","HSII10"
"G000551","Raúl M. Grijalva","minority",13,"Ex Officio","HSII10"
"F000456","John Fleming","majority",1,"Chair","HSII13"
"Y000033","Don Young","majority",2,"Member","HSII13"
"W000804","Robert J. Wittman","majority",3,"Member","HSII13"
"M001177","Tom McClintock","majority",4,"Member","HSII13"
"L000571","Cynthia M. Lummis","majority",5,"Member","HSII13"
"D000615","Jeff Duncan","majority",6,"Member","HSII13"
"G000565","Paul A. Gosar","majority",7,"Member","HSII13"
"L000578","Doug LaMalfa","majority",8,"Member","HSII13"
"D000612","Jeff Denham","majority",9,"Member","HSII13"
"G000577","Garret Graves","majority",10,"Member","HSII13"
"N000189","Dan Newhouse","majority",11,"Member","HSII13"
"M001193","Thomas MacArthur","majority",12,"Member","HSII13"
"B001250","Rob Bishop","majority",13,"Ex Officio","HSII13"
"H001068","Jared Huffman","minority",1,"Ranking Member","HSII13"
"N000179","Grace F. Napolitano","minority",2,"Member","HSII13"
"C001059","Jim Costa","minority",3,"Member","HSII13"
